job,out_file,err_file,failed,error_type,out_preview,err_preview
planned_T1062_5800871,planned_T1062_5800871.out,planned_T1062_5800871.err,True,NullPointerException,"Running T1062 on lm4-w016 at Thu Feb 19 12:55:35 CET 2026
Game: Quoridor
Variant: UCB1 tuned | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Quoridor
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AI"
planned_T1063_5800872,planned_T1063_5800872.out,planned_T1063_5800872.err,True,NullPointerException,"Running T1063 on lm4-w002 at Thu Feb 19 13:41:43 CET 2026
Game: L Game
Variant: Noisy AG0 | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: L Game
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1064_5800873,planned_T1064_5800873.out,planned_T1064_5800873.err,False,,"Running T1064 on lm4-w002 at Thu Feb 19 13:41:43 CET 2026
Game: Trianon
Variant: Alpha-Beta | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, m",
planned_T1065_5800874,planned_T1065_5800874.out,planned_T1065_5800874.err,False,,"Running T1065 on lm4-w008 at Thu Feb 19 13:41:43 CET 2026
Game: Spots
Variant: Implicit Minimax | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T1066_5800875,planned_T1066_5800875.out,planned_T1066_5800875.err,True,NullPointerException,"Running T1066 on lm4-w008 at Thu Feb 19 13:41:43 CET 2026
Game: ConHex
Variant: Progressive Bias | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c","MCTS error in game: ConHex
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUt"
planned_T1067_5800876,planned_T1067_5800876.out,planned_T1067_5800876.err,False,,"Running T1067 on lm4-w016 at Thu Feb 19 13:41:43 CET 2026
Game: Six Men's Morris
Variant: McBRAVE | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4",
planned_T1068_5800877,planned_T1068_5800877.out,planned_T1068_5800877.err,False,,"Running T1068 on lm4-w019 at Thu Feb 19 13:42:13 CET 2026
Game: Kotu Baendum
Variant: UCB1 GRAVE | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1069_5800878,planned_T1069_5800878.out,planned_T1069_5800878.err,False,,"Running T1069 on lm4-w022 at Thu Feb 19 12:55:35 CET 2026
Game: Sam K'i
Variant: UCB1 GRAVE | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=7",
planned_T106_5799915,planned_T106_5799915.out,planned_T106_5799915.err,True,NullPointerException,"Running T106 on lm4-w002 at Thu Feb 19 12:47:34 CET 2026
Game: Bide
Variant: ExIt | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=7G, time=","MCTS error in game: Bide
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value of"
planned_T1070_5800879,planned_T1070_5800879.out,planned_T1070_5800879.err,True,NullPointerException,"Running T1070 on lm4-w026 at Thu Feb 19 12:55:35 CET 2026
Game: Lian Qi (A-Type)
Variant: AG0 | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=7","MCTS error in game: Lian Qi (A-Type)
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the ret"
planned_T1071_5800880,planned_T1071_5800880.out,planned_T1071_5800880.err,True,NullPointerException,"Running T1071 on lm4-w002 at Thu Feb 19 13:42:13 CET 2026
Game: Gopher
Variant: Progressive Bias | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Gopher
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUt"
planned_T1072_5800881,planned_T1072_5800881.out,planned_T1072_5800881.err,False,,"Running T1072 on lm4-w002 at Thu Feb 19 13:42:13 CET 2026
Game: Jeson Zam
Variant: Implicit Minimax | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c",
planned_T1073_5800882,planned_T1073_5800882.out,planned_T1073_5800882.err,False,,"Running T1073 on lm4-w002 at Thu Feb 19 13:42:13 CET 2026
Game: Xiang Hex
Variant: UCB1 tuned | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimate",
planned_T1074_5800883,planned_T1074_5800883.out,planned_T1074_5800883.err,True,NullPointerException,"Running T1074 on lm4-w008 at Thu Feb 19 13:42:13 CET 2026
Game: Gala (Buginese)
Variant: McGRAVE | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Gala (Buginese)
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at u"
planned_T1075_5800884,planned_T1075_5800884.out,planned_T1075_5800884.err,False,,"Running T1075 on lm4-w008 at Thu Feb 19 13:42:13 CET 2026
Game: Social Distance Chess
Variant: UCB1 tuned | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estima",
planned_T1076_5800885,planned_T1076_5800885.out,planned_T1076_5800885.err,False,,"Running T1076 on lm4-w022 at Thu Feb 19 13:42:13 CET 2026
Game: Bechi
Variant: Progressive History | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat",
planned_T1077_5800886,planned_T1077_5800886.out,planned_T1077_5800886.err,True,NullPointerException,"Running T1077 on lm4-w026 at Thu Feb 19 12:55:35 CET 2026
Game: Lian Qi (A-Type)
Variant: Noisy AG0 | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat","MCTS error in game: Lian Qi (A-Type)
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the ret"
planned_T1078_5800887,planned_T1078_5800887.out,planned_T1078_5800887.err,True,NullPointerException,"Running T1078 on lm4-w022 at Thu Feb 19 13:42:13 CET 2026
Game: Camelot
Variant: ExIt | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, t","MCTS error in game: Camelot
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value"
planned_T1079_5800888,planned_T1079_5800888.out,planned_T1079_5800888.err,True,NullPointerException,"Running T1079 on lm4-w022 at Thu Feb 19 13:42:13 CET 2026
Game: Camelot
Variant: Noisy AG0 | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, m","MCTS error in game: Camelot
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value"
planned_T107_5799916,planned_T107_5799916.out,planned_T107_5799916.err,False,,"Running T107 on lm4-w026 at Thu Feb 19 13:01:35 CET 2026
Game: Lontu-Holo
Variant: UCB1 tuned | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c",
planned_T1080_5800889,planned_T1080_5800889.out,planned_T1080_5800889.err,False,,"Running T1080 on lm4-w022 at Thu Feb 19 13:42:13 CET 2026
Game: Trike
Variant: Alpha-Beta | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=",
planned_T1081_5800890,planned_T1081_5800890.out,planned_T1081_5800890.err,False,,"Running T1081 on lm4-w003 at Thu Feb 19 13:42:43 CET 2026
Game: Tic Tactics
Variant: Implicit Minimax | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T1082_5800891,planned_T1082_5800891.out,planned_T1082_5800891.err,True,NullPointerException,"Running T1082 on lm4-w037 at Thu Feb 19 13:42:43 CET 2026
Game: Kharbaga
Variant: AG0 | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=","MCTS error in game: Kharbaga
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return valu"
planned_T1083_5800892,planned_T1083_5800892.out,planned_T1083_5800892.err,False,,"Running T1083 on lm4-w039 at Thu Feb 19 13:42:43 CET 2026
Game: Minishogi
Variant: McBRAVE | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T1084_5800893,planned_T1084_5800893.out,planned_T1084_5800893.err,True,NullPointerException,"Running T1084 on lm4-w002 at Thu Feb 19 13:42:43 CET 2026
Game: Double-Move Situ
Variant: Noisy AG0 | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated","MCTS error in game: Double-Move Situ
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the ret"
planned_T1085_5800894,planned_T1085_5800894.out,planned_T1085_5800894.err,True,NullPointerException,"Running T1085 on lm4-w008 at Thu Feb 19 13:42:43 CET 2026
Game: Adzua
Variant: Progressive Bias | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: Adzua
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUti"
planned_T1086_5800895,planned_T1086_5800895.out,planned_T1086_5800895.err,True,NullPointerException,"Running T1086 on lm4-w008 at Thu Feb 19 13:42:43 CET 2026
Game: Ijil Buga
Variant: ExIt | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu","MCTS error in game: Ijil Buga
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return val"
planned_T1087_5800896,planned_T1087_5800896.out,planned_T1087_5800896.err,False,,"Running T1087 on lm4-w008 at Thu Feb 19 13:42:43 CET 2026
Game: Tic Tactics
Variant: McGRAVE | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T1088_5800897,planned_T1088_5800897.out,planned_T1088_5800897.err,False,,"Running T1088 on lm4-w008 at Thu Feb 19 13:42:43 CET 2026
Game: Raquithue
Variant: UCB1 tuned | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem",
planned_T1089_5800898,planned_T1089_5800898.out,planned_T1089_5800898.err,False,,"Running T1089 on lm4-w022 at Thu Feb 19 13:42:43 CET 2026
Game: Bam Blang Beh Khla
Variant: McGRAVE | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estim",
planned_T108_5799917,planned_T108_5799917.out,planned_T108_5799917.err,True,NullPointerException,"Running T108 on lm4-w002 at Thu Feb 19 12:47:34 CET 2026
Game: Tumbleweed
Variant: Noisy AG0 | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem","MCTS error in game: Tumbleweed
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return va"
planned_T1090_5800899,planned_T1090_5800899.out,planned_T1090_5800899.err,True,NullPointerException,"Running T1090 on lm4-w022 at Thu Feb 19 13:42:43 CET 2026
Game: Katsela
Variant: UCB1 GRAVE | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem","MCTS error in game: Katsela
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIU"
planned_T1091_5800900,planned_T1091_5800900.out,planned_T1091_5800900.err,False,,"Running T1091 on lm4-w003 at Thu Feb 19 13:43:13 CET 2026
Game: Raquithue
Variant: McBRAVE | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T1092_5800901,planned_T1092_5800901.out,planned_T1092_5800901.err,True,NullPointerException,"Running T1092 on lm4-w021 at Thu Feb 19 13:43:13 CET 2026
Game: Windflowers
Variant: AG0 | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=","MCTS error in game: Windflowers
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return v"
planned_T1093_5800902,planned_T1093_5800902.out,planned_T1093_5800902.err,True,NullPointerException,"Running T1093 on lm4-w027 at Thu Feb 19 13:43:13 CET 2026
Game: Raquithue
Variant: Progressive Widening | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Est","MCTS error in game: Raquithue
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.A"
planned_T1094_5800903,planned_T1094_5800903.out,planned_T1094_5800903.err,True,NullPointerException,"Running T1094 on lm4-w002 at Thu Feb 19 13:43:13 CET 2026
Game: Tank Tactics
Variant: Progressive Bias | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c","MCTS error in game: Tank Tactics
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at util"
planned_T1095_5800904,planned_T1095_5800904.out,planned_T1095_5800904.err,False,,"Running T1095 on lm4-w002 at Thu Feb 19 13:43:13 CET 2026
Game: Kisolo (Lali)
Variant: McBRAVE | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cp",
planned_T1096_5800905,planned_T1096_5800905.out,planned_T1096_5800905.err,True,NullPointerException,"Running T1096 on lm4-w002 at Thu Feb 19 13:43:13 CET 2026
Game: Ludus Latrunculorum
Variant: Progressive History | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=100","MCTS error in game: Ludus Latrunculorum
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	"
planned_T1097_5800906,planned_T1097_5800906.out,planned_T1097_5800906.err,False,,"Running T1097 on lm4-w002 at Thu Feb 19 13:43:13 CET 2026
Game: Go with the Floe
Variant: UCB1 | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu",
planned_T1098_5800907,planned_T1098_5800907.out,planned_T1098_5800907.err,True,NullPointerException,"Running T1098 on lm4-w002 at Thu Feb 19 13:43:13 CET 2026
Game: HeXentafl
Variant: Noisy AG0 | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: HeXentafl
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return val"
planned_T1099_5800908,planned_T1099_5800908.out,planned_T1099_5800908.err,False,,"Running T1099 on lm4-w008 at Thu Feb 19 13:43:13 CET 2026
Game: Kanji Guti
Variant: Alpha-Beta | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=",
planned_T109_5799918,planned_T109_5799918.out,planned_T109_5799918.err,False,,"Running T109 on lm4-w002 at Thu Feb 19 12:47:34 CET 2026
Game: Onyx
Variant: Implicit Minimax | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5",
planned_T10_5799582,planned_T10_5799582.out,planned_T10_5799582.err,True,NullPointerException,"Running T10 on lm4-w016 at Thu Feb 19 12:06:12 CET 2026
Game: Nchuwa
Variant: McGRAVE | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, t","MCTS error in game: Nchuwa
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUt"
planned_T10_5799819,planned_T10_5799819.out,planned_T10_5799819.err,True,NullPointerException,"Running T10 on lm4-w034 at Thu Feb 19 12:58:35 CET 2026
Game: Nchuwa
Variant: McGRAVE | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, t","MCTS error in game: Nchuwa
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUt"
planned_T1100_5800909,planned_T1100_5800909.out,planned_T1100_5800909.err,True,NullPointerException,"Running T1100 on lm4-w008 at Thu Feb 19 13:43:13 CET 2026
Game: SupplyChains
Variant: ExIt | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem","MCTS error in game: SupplyChains
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return "
planned_T1101_5800910,planned_T1101_5800910.out,planned_T1101_5800910.err,False,,"Running T1101 on lm4-w003 at Thu Feb 19 13:43:43 CET 2026
Game: Aboyne
Variant: Implicit Minimax | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estim",
